date,team,season,opponent,attendance,result,runs_scored,runs_allowed,month,day_of_week,is_weekend,is_opening_day,is_rival,is_playoff_race,game_number
2022-09-11,CHC,2022,SFG,30004.0,L,2.0,4.0,9,6,1,0,0,1,72
2022-09-16,CHC,2022,COL,31775.0,W,2.0,1.0,9,4,1,0,0,1,73
2022-09-17,CHC,2022,COL,34530.0,L,1.0,3.0,9,5,1,0,0,1,74
2022-09-18,CHC,2022,COL,35627.0,L,3.0,4.0,9,6,1,0,0,1,75
2022-09-27,CHC,2022,PHI,32069.0,W,2.0,1.0,9,1,0,0,0,1,76
2022-09-28,CHC,2022,PHI,29368.0,W,4.0,2.0,9,2,0,0,0,1,77
2022-09-29,CHC,2022,PHI,23425.0,W,2.0,0.0,9,3,0,0,0,1,78
2022-09-30,CHC,2022,CIN,24297.0,W,6.0,1.0,9,4,1,0,0,1,79
2022-10-01,CHC,2022,CIN,31256.0,W,2.0,1.0,10,5,1,0,0,1,80
2022-10-02,CHC,2022,CIN,30029.0,W,8.0,1.0,10,6,1,0,0,1,81
2023-03-30,CHC,2023,MIL,36054.0,W,4.0,0.0,3,3,0,1,1,0,1
2023-04-01,CHC,2023,MIL,31363.0,L,1.0,3.0,4,5,1,0,1,0,2
2023-04-02,CHC,2023,MIL,33266.0,L,5.0,9.0,4,6,1,0,1,0,3
2023-04-07,CHC,2023,TEX,29094.0,W,2.0,0.0,4,4,1,0,0,0,4
2023-04-08,CHC,2023,TEX,33578.0,W,10.0,3.0,4,5,1,0,0,0,5
2023-04-09,CHC,2023,TEX,28807.0,L,2.0,8.0,4,6,1,0,0,0,6
2023-04-10,CHC,2023,SEA,26766.0,W-wo,3.0,2.0,4,0,0,0,0,0,7
2023-04-11,CHC,2023,SEA,30081.0,W,14.0,9.0,4,1,0,0,0,0,8
2023-04-12,CHC,2023,SEA,26944.0,L,2.0,5.0,4,2,0,0,0,0,9
2023-04-20,CHC,2023,LAD,32817.0,L,2.0,6.0,4,3,0,0,0,0,10
2023-04-21,CHC,2023,LAD,30381.0,W,13.0,0.0,4,4,1,0,0,0,11
2023-04-22,CHC,2023,LAD,35076.0,L,4.0,9.0,4,5,1,0,0,0,12
2023-04-23,CHC,2023,LAD,33494.0,L,3.0,7.0,4,6,1,0,0,0,13
2023-04-25,CHC,2023,SDP,27956.0,W,6.0,0.0,4,1,0,0,0,0,14
2023-04-26,CHC,2023,SDP,28955.0,L,3.0,5.0,4,2,0,0,0,0,15
2023-04-27,CHC,2023,SDP,26588.0,W,5.0,2.0,4,3,0,0,0,0,16
2023-05-05,CHC,2023,MIA,31181.0,W,4.0,1.0,5,4,1,0,0,0,17
2023-05-06,CHC,2023,MIA,36418.0,W,4.0,2.0,5,5,1,0,0,0,18
2023-05-07,CHC,2023,MIA,38196.0,L,4.0,5.0,5,6,1,0,0,0,19
2023-05-08,CHC,2023,STL,30937.0,L,1.0,3.0,5,0,0,0,1,0,20
2023-05-09,CHC,2023,STL,32693.0,L,4.0,6.0,5,1,0,0,1,0,21
2023-05-10,CHC,2023,STL,36413.0,W,10.0,4.0,5,2,0,0,1,0,22
2023-05-23,CHC,2023,NYM,35958.0,W,7.0,2.0,5,1,0,0,0,0,23
2023-05-24,CHC,2023,NYM,33636.0,W,4.0,2.0,5,2,0,0,0,0,24
2023-05-25,CHC,2023,NYM,35446.0,L,1.0,10.0,5,3,0,0,0,0,25
2023-05-26,CHC,2023,CIN,31946.0,L,0.0,9.0,5,4,1,0,0,0,26
2023-05-27,CHC,2023,CIN,36372.0,L,5.0,8.0,5,5,1,0,0,0,27
2023-05-28,CHC,2023,CIN,40551.0,L,5.0,8.0,5,6,1,0,0,0,28
2023-05-29,CHC,2023,TBR,38163.0,W,1.0,0.0,5,0,0,0,0,0,29
2023-05-30,CHC,2023,TBR,31762.0,W,2.0,1.0,5,1,0,0,0,0,30
2023-05-31,CHC,2023,TBR,29360.0,L,3.0,4.0,5,2,0,0,0,0,31
2023-06-13,CHC,2023,PIT,33740.0,W,11.0,3.0,6,1,0,0,0,0,32
2023-06-14,CHC,2023,PIT,30832.0,W,10.0,6.0,6,2,0,0,0,0,33
2023-06-15,CHC,2023,PIT,32881.0,W,7.0,2.0,6,3,0,0,0,0,34
2023-06-16,CHC,2023,BAL,37515.0,W,10.0,3.0,6,4,1,0,0,0,35
2023-06-17,CHC,2023,BAL,40605.0,W,3.0,2.0,6,5,1,0,0,0,36
2023-06-18,CHC,2023,BAL,40121.0,L,3.0,6.0,6,6,1,0,0,0,37
2023-06-27,CHC,2023,PHI,37072.0,L,1.0,5.0,6,1,0,0,0,0,38
2023-06-28,CHC,2023,PHI,32379.0,L,5.0,8.0,6,2,0,0,0,0,39
2023-06-29,CHC,2023,PHI,35090.0,L,1.0,3.0,6,3,0,0,0,0,40
2023-06-30,CHC,2023,CLE,32230.0,W,10.0,1.0,6,4,1,0,0,0,41
2023-07-01,CHC,2023,CLE,34342.0,L,0.0,6.0,7,5,1,0,0,0,42
2023-07-02,CHC,2023,CLE,38392.0,L,6.0,8.0,7,6,1,0,0,0,43
2023-07-14,CHC,2023,BOS,37597.0,L,3.0,8.0,7,4,1,0,0,0,44
2023-07-15,CHC,2023,BOS,40224.0,W,10.0,4.0,7,5,1,0,0,0,45
2023-07-16,CHC,2023,BOS,37812.0,L,5.0,11.0,7,6,1,0,0,0,46
2023-07-17,CHC,2023,WSN,29383.0,L,5.0,7.0,7,0,0,0,0,0,47
2023-07-18,CHC,2023,WSN,28636.0,W,17.0,3.0,7,1,0,0,0,0,48
2023-07-19,CHC,2023,WSN,28197.0,W,8.0,3.0,7,2,0,0,0,0,49
2023-07-20,CHC,2023,STL,34251.0,L,2.0,7.0,7,3,0,0,1,0,50
2023-07-21,CHC,2023,STL,38819.0,W,4.0,3.0,7,4,1,0,1,0,51
2023-07-22,CHC,2023,STL,40425.0,W,8.0,6.0,7,5,1,0,1,0,52
2023-07-23,CHC,2023,STL,38223.0,W,7.0,2.0,7,6,1,0,1,0,53
2023-07-31,CHC,2023,CIN,34688.0,L,5.0,6.0,7,0,0,0,0,0,54
2023-08-01,CHC,2023,CIN,33452.0,W,20.0,9.0,8,1,0,0,0,0,55
2023-08-02,CHC,2023,CIN,33991.0,W,16.0,6.0,8,2,0,0,0,0,56
2023-08-03,CHC,2023,CIN,35615.0,W,5.0,3.0,8,3,0,0,0,0,57
2023-08-04,CHC,2023,ATL,36225.0,L,0.0,8.0,8,4,1,0,0,0,58
2023-08-05,CHC,2023,ATL,40201.0,W,8.0,6.0,8,5,1,0,0,0,59
2023-08-06,CHC,2023,ATL,39015.0,W,6.0,4.0,8,6,1,0,0,0,60
2023-08-15,CHC,2023,CHW,40389.0,L,3.0,5.0,8,1,0,0,0,0,61
2023-08-16,CHC,2023,CHW,40869.0,W-wo,4.0,3.0,8,2,0,0,0,0,62
2023-08-18,CHC,2023,KCR,37936.0,L,3.0,4.0,8,4,1,0,0,0,63
2023-08-19,CHC,2023,KCR,39525.0,W,6.0,4.0,8,5,1,0,0,0,64
2023-08-20,CHC,2023,KCR,36949.0,W,4.0,3.0,8,6,1,0,0,0,65
2023-08-28,CHC,2023,MIL,35097.0,L,2.0,6.0,8,0,0,0,1,0,66
2023-08-29,CHC,2023,MIL,33294.0,W,1.0,0.0,8,1,0,0,1,0,67
2023-08-30,CHC,2023,MIL,31769.0,W,3.0,2.0,8,2,0,0,1,0,68
2023-09-04,CHC,2023,SFG,39452.0,W,5.0,0.0,9,0,0,0,0,1,69
2023-09-05,CHC,2023,SFG,28684.0,W,11.0,8.0,9,1,0,0,0,1,70
2023-09-06,CHC,2023,SFG,27443.0,W,8.0,2.0,9,2,0,0,0,1,71
2023-09-07,CHC,2023,ARI,28814.0,L,2.0,6.0,9,3,0,0,0,1,72
2023-09-08,CHC,2023,ARI,31846.0,L,0.0,1.0,9,4,1,0,0,1,73
2023-09-09,CHC,2023,ARI,40391.0,L,2.0,3.0,9,5,1,0,0,1,74
2023-09-10,CHC,2023,ARI,35431.0,W,5.0,2.0,9,6,1,0,0,1,75
2023-09-19,CHC,2023,PIT,34202.0,W,14.0,1.0,9,1,0,0,0,1,76
2023-09-20,CHC,2023,PIT,31491.0,L,7.0,13.0,9,2,0,0,0,1,77
2023-09-21,CHC,2023,PIT,31544.0,L,6.0,8.0,9,3,0,0,0,1,78
2023-09-22,CHC,2023,COL,32150.0,W,6.0,0.0,9,4,1,0,0,1,79
2023-09-23,CHC,2023,COL,38608.0,W,6.0,3.0,9,5,1,0,0,1,80
2023-09-24,CHC,2023,COL,37060.0,W,4.0,3.0,9,6,1,0,0,1,81
2024-04-01,CHC,2024,COL,40072.0,W,5.0,0.0,4,0,0,1,0,0,1
2024-04-02,CHC,2024,COL,26555.0,W,12.0,2.0,4,1,0,0,0,0,2
2024-04-03,CHC,2024,COL,25900.0,W,9.0,8.0,4,2,0,0,0,0,3
2024-04-05,CHC,2024,LAD,34981.0,W,9.0,7.0,4,4,1,0,0,0,4
2024-04-06,CHC,2024,LAD,41040.0,L,1.0,4.0,4,5,1,0,0,0,5
2024-04-07,CHC,2024,LAD,38322.0,W,8.0,1.0,4,6,1,0,0,0,6
2024-04-19,CHC,2024,MIA,29595.0,W,8.0,3.0,4,4,1,0,0,0,7
2024-04-20,CHC,2024,MIA,36379.0,L,2.0,3.0,4,5,1,0,0,0,8
2024-04-20,CHC,2024,MIA,32386.0,W,5.0,3.0,4,5,1,0,0,0,9
2024-04-21,CHC,2024,MIA,36067.0,L,3.0,6.0,4,6,1,0,0,0,10
2024-04-23,CHC,2024,HOU,30643.0,W,7.0,2.0,4,1,0,0,0,0,11
2024-04-24,CHC,2024,HOU,32327.0,W,4.0,3.0,4,2,0,0,0,0,12
2024-04-25,CHC,2024,HOU,29876.0,W,3.0,1.0,4,3,0,0,0,0,13
2024-05-03,CHC,2024,MIL,33557.0,L,1.0,3.0,5,4,1,0,1,0,14
2024-05-04,CHC,2024,MIL,40505.0,W,6.0,5.0,5,5,1,0,1,0,15
2024-05-05,CHC,2024,MIL,39299.0,W,5.0,0.0,5,6,1,0,1,0,16
2024-05-06,CHC,2024,SDP,35560.0,L,3.0,6.0,5,0,0,0,0,0,17
2024-05-07,CHC,2024,SDP,38133.0,W-wo,3.0,2.0,5,1,0,0,0,0,18
2024-05-08,CHC,2024,SDP,30138.0,L,0.0,3.0,5,2,0,0,0,0,19
2024-05-16,CHC,2024,PIT,36202.0,L,4.0,5.0,5,3,0,0,0,0,20
2024-05-17,CHC,2024,PIT,35372.0,L,3.0,9.0,5,4,1,0,0,0,21
2024-05-18,CHC,2024,PIT,39857.0,W-wo,1.0,0.0,5,5,1,0,0,0,22
2024-05-19,CHC,2024,PIT,39008.0,L,2.0,3.0,5,6,1,0,0,0,23
2024-05-21,CHC,2024,ATL,36121.0,W-wo,4.0,3.0,5,1,0,0,0,0,24
2024-05-22,CHC,2024,ATL,37584.0,L,2.0,9.0,5,2,0,0,0,0,25
2024-05-23,CHC,2024,ATL,35646.0,L,0.0,3.0,5,3,0,0,0,0,26
2024-05-31,CHC,2024,CIN,36281.0,L,4.0,5.0,5,4,1,0,0,0,27
2024-06-01,CHC,2024,CIN,36430.0,W,7.0,5.0,6,5,1,0,0,0,28
2024-06-02,CHC,2024,CIN,38129.0,L,2.0,5.0,6,6,1,0,0,0,29
2024-06-04,CHC,2024,CHW,38397.0,W,7.0,6.0,6,1,0,0,0,0,30
2024-06-05,CHC,2024,CHW,40073.0,W-wo,7.0,6.0,6,2,0,0,0,0,31
2024-06-14,CHC,2024,STL,40160.0,L,0.0,3.0,6,4,1,0,1,0,32
2024-06-15,CHC,2024,STL,40088.0,W,5.0,1.0,6,5,1,0,1,0,33
2024-06-16,CHC,2024,STL,39118.0,L,1.0,2.0,6,6,1,0,1,0,34
2024-06-17,CHC,2024,SFG,36048.0,L,6.0,7.0,6,0,0,0,0,0,35
2024-06-18,CHC,2024,SFG,36297.0,W,5.0,2.0,6,1,0,0,0,0,36
2024-06-19,CHC,2024,SFG,37673.0,W,6.0,5.0,6,2,0,0,0,0,37
2024-06-21,CHC,2024,NYM,37037.0,L,1.0,11.0,6,4,1,0,0,0,38
2024-06-22,CHC,2024,NYM,39319.0,W,8.0,1.0,6,5,1,0,0,0,39
2024-06-23,CHC,2024,NYM,39417.0,L,2.0,5.0,6,6,1,0,0,0,40
2024-07-02,CHC,2024,PHI,38670.0,L,4.0,6.0,7,1,0,0,0,0,41
2024-07-03,CHC,2024,PHI,36692.0,L,3.0,5.0,7,2,0,0,0,0,42
2024-07-04,CHC,2024,PHI,40143.0,W,10.0,2.0,7,3,0,0,0,0,43
2024-07-05,CHC,2024,LAA,36948.0,W,5.0,1.0,7,4,1,0,0,0,44
2024-07-06,CHC,2024,LAA,36420.0,L,0.0,7.0,7,5,1,0,0,0,45
2024-07-07,CHC,2024,LAA,34355.0,W,5.0,0.0,7,6,1,0,0,0,46
2024-07-19,CHC,2024,ARI,40691.0,L,2.0,5.0,7,4,1,0,0,0,47
2024-07-20,CHC,2024,ARI,39595.0,L,0.0,3.0,7,5,1,0,0,0,48
2024-07-21,CHC,2024,ARI,39162.0,W-wo,2.0,1.0,7,6,1,0,0,0,49
2024-07-22,CHC,2024,MIL,35741.0,W,3.0,1.0,7,0,0,0,1,0,50
2024-07-23,CHC,2024,MIL,37651.0,L,0.0,1.0,7,1,0,0,1,0,51
2024-07-24,CHC,2024,MIL,37679.0,L,2.0,3.0,7,2,0,0,1,0,52
2024-08-01,CHC,2024,STL,37969.0,W-wo,5.0,4.0,8,3,0,0,1,0,53
2024-08-02,CHC,2024,STL,37613.0,W,6.0,3.0,8,4,1,0,1,0,54
2024-08-03,CHC,2024,STL,40073.0,L,4.0,5.0,8,5,1,0,1,0,55
2024-08-04,CHC,2024,STL,34593.0,W,6.0,2.0,8,6,1,0,1,0,56
2024-08-05,CHC,2024,MIN,35382.0,L,0.0,3.0,8,0,0,0,0,0,57
2024-08-06,CHC,2024,MIN,36653.0,W,7.0,3.0,8,1,0,0,0,0,58
2024-08-07,CHC,2024,MIN,35059.0,W,8.0,2.0,8,2,0,0,0,0,59
2024-08-16,CHC,2024,TOR,39614.0,W-wo,6.0,5.0,8,4,1,0,0,0,60
2024-08-17,CHC,2024,TOR,38755.0,W,3.0,2.0,8,5,1,0,0,0,61
2024-08-18,CHC,2024,TOR,36117.0,L,0.0,1.0,8,6,1,0,0,0,62
2024-08-20,CHC,2024,DET,31119.0,W,3.0,1.0,8,1,0,0,0,0,63
2024-08-21,CHC,2024,DET,31940.0,L,2.0,8.0,8,2,0,0,0,0,64
2024-08-22,CHC,2024,DET,33536.0,W,10.0,2.0,8,3,0,0,0,0,65
2024-09-02,CHC,2024,PIT,33583.0,L,3.0,5.0,9,0,0,0,0,1,66
2024-09-03,CHC,2024,PIT,29450.0,L,0.0,5.0,9,1,0,0,0,1,67
2024-09-04,CHC,2024,PIT,30369.0,W,12.0,0.0,9,2,0,0,0,1,68
2024-09-06,CHC,2024,NYY,40101.0,L,0.0,3.0,9,4,1,0,0,1,69
2024-09-07,CHC,2024,NYY,40080.0,L,0.0,2.0,9,5,1,0,0,1,70
2024-09-08,CHC,2024,NYY,39364.0,W,2.0,1.0,9,6,1,0,0,1,71
2024-09-16,CHC,2024,OAK,34532.0,W,9.0,2.0,9,0,0,0,0,1,72
2024-09-17,CHC,2024,OAK,32718.0,L,3.0,4.0,9,1,0,0,0,1,73
2024-09-18,CHC,2024,OAK,27806.0,L,3.0,5.0,9,2,0,0,0,1,74
2024-09-19,CHC,2024,WSN,31479.0,W,7.0,6.0,9,3,0,0,0,1,75
2024-09-20,CHC,2024,WSN,29590.0,W,3.0,1.0,9,4,1,0,0,1,76
2024-09-21,CHC,2024,WSN,38819.0,L,1.0,5.0,9,5,1,0,0,1,77
2024-09-22,CHC,2024,WSN,30086.0,W,5.0,0.0,9,6,1,0,0,1,78
2024-09-27,CHC,2024,CIN,32083.0,W,1.0,0.0,9,4,1,0,0,1,79
2024-09-28,CHC,2024,CIN,38180.0,W,3.0,0.0,9,5,1,0,0,1,80
2019-04-05,CHW,2019,SEA,32723.0,W,10.0,8.0,4,4,1,1,0,0,1
2019-04-06,CHW,2019,SEA,31286.0,L,2.0,9.0,4,5,1,0,0,0,2
2019-04-07,CHW,2019,SEA,12509.0,L,5.0,12.0,4,6,1,0,0,0,3
2019-04-08,CHW,2019,TBR,11734.0,L,1.0,5.0,4,0,0,0,0,0,4
2019-04-09,CHW,2019,TBR,10799.0,L,5.0,10.0,4,1,0,0,0,0,5
2019-04-10,CHW,2019,TBR,11107.0,L,1.0,9.0,4,2,0,0,0,0,6
2019-04-15,CHW,2019,KCR,12553.0,W,5.0,4.0,4,0,0,0,0,0,7
2019-04-16,CHW,2019,KCR,13583.0,W,5.0,1.0,4,1,0,0,0,0,8
2019-04-17,CHW,2019,KCR,14358.0,L,3.0,4.0,4,2,0,0,0,0,9
2019-04-26,CHW,2019,DET,18016.0,W-wo,12.0,11.0,4,4,1,0,0,0,10
2019-04-28,CHW,2019,DET,14539.0,W,4.0,1.0,4,6,1,0,0,0,11
2019-04-29,CHW,2019,BAL,14717.0,W,5.0,3.0,4,0,0,0,0,0,12
2019-05-01,CHW,2019,BAL,14781.0,W-wo,7.0,6.0,5,2,0,0,0,0,13
2019-05-02,CHW,2019,BOS,15118.0,W-wo,6.0,4.0,5,3,0,0,0,0,14
2019-05-03,CHW,2019,BOS,17504.0,L,1.0,6.0,5,4,1,0,0,0,15
2019-05-04,CHW,2019,BOS,30068.0,L,2.0,15.0,5,5,1,0,0,0,16
2019-05-05,CHW,2019,BOS,36553.0,L,2.0,9.0,5,6,1,0,0,0,17
2019-05-13,CHW,2019,CLE,16471.0,W,5.0,2.0,5,0,0,0,1,0,18
2019-05-14,CHW,2019,CLE,18823.0,L,0.0,9.0,5,1,0,0,1,0,19
2019-05-16,CHW,2019,TOR,20119.0,W,4.0,2.0,5,3,0,0,0,0,20
2019-05-17,CHW,2019,TOR,17078.0,L,2.0,10.0,5,4,1,0,0,0,21
2019-05-18,CHW,2019,TOR,22908.0,W,4.0,1.0,5,5,1,0,0,0,22
2019-05-19,CHW,2019,TOR,18605.0,L,2.0,5.0,5,6,1,0,0,0,23
2019-05-27,CHW,2019,KCR,20139.0,W-wo,2.0,1.0,5,0,0,0,0,0,24
2019-05-28,CHW,2019,KCR,13479.0,W,4.0,3.0,5,1,0,0,0,0,25
2019-05-29,CHW,2019,KCR,16167.0,W,8.0,7.0,5,2,0,0,0,0,26
2019-05-30,CHW,2019,CLE,22182.0,W,10.0,4.0,5,3,0,0,1,0,27
2019-05-31,CHW,2019,CLE,21652.0,W,6.0,1.0,5,4,1,0,1,0,28
2019-06-01,CHW,2019,CLE,25873.0,L,2.0,5.0,6,5,1,0,1,0,29
2019-06-02,CHW,2019,CLE,26453.0,W,2.0,0.0,6,6,1,0,1,0,30
2019-06-10,CHW,2019,WSN,16305.0,L,1.0,12.0,6,0,0,0,0,0,31
2019-06-11,CHW,2019,WSN,16790.0,W,7.0,5.0,6,1,0,0,0,0,32
2019-06-13,CHW,2019,NYY,25311.0,W,5.0,4.0,6,3,0,0,0,0,33
2019-06-14,CHW,2019,NYY,31438.0,W,10.0,2.0,6,4,1,0,0,0,34
2019-06-15,CHW,2019,NYY,36074.0,L,4.0,8.0,6,5,1,0,0,0,35
2019-06-16,CHW,2019,NYY,37277.0,L,3.0,10.0,6,6,1,0,0,0,36
2019-06-28,CHW,2019,MIN,28218.0,W,6.0,4.0,6,4,1,0,0,0,37
2019-06-29,CHW,2019,MIN,27908.0,L,3.0,10.0,6,5,1,0,0,0,38
2019-06-30,CHW,2019,MIN,27244.0,W,4.0,3.0,6,6,1,0,0,0,39
2019-07-03,CHW,2019,DET,26023.0,W,7.0,5.0,7,2,0,0,0,0,40
2019-07-03,CHW,2019,DET,23161.0,W-wo,9.0,6.0,7,2,0,0,0,0,41
2019-07-04,CHW,2019,DET,25617.0,L,5.0,11.0,7,3,0,0,0,0,42
2019-07-06,CHW,2019,CHC,38634.0,L,3.0,6.0,7,5,1,0,0,0,43
2019-07-07,CHW,2019,CHC,38554.0,W,3.0,1.0,7,6,1,0,0,0,44
2019-07-22,CHW,2019,MIA,14741.0,W,9.0,1.0,7,0,0,0,0,0,45
2019-07-23,CHW,2019,MIA,14043.0,L,1.0,5.0,7,1,0,0,0,0,46
2019-07-24,CHW,2019,MIA,19098.0,L,0.0,2.0,7,2,0,0,0,0,47
2019-07-25,CHW,2019,MIN,22087.0,L,3.0,10.0,7,3,0,0,0,0,48
2019-07-26,CHW,2019,MIN,22602.0,L,2.0,6.0,7,4,1,0,0,0,49
2019-07-27,CHW,2019,MIN,34085.0,W,5.0,1.0,7,5,1,0,0,0,50
2019-07-28,CHW,2019,MIN,27595.0,L,1.0,11.0,7,6,1,0,0,0,51
2019-07-30,CHW,2019,NYM,15947.0,L,2.0,5.0,7,1,0,0,0,0,52
2019-07-31,CHW,2019,NYM,25812.0,L,2.0,4.0,7,2,0,0,0,0,53
2019-08-01,CHW,2019,NYM,23477.0,L,0.0,4.0,8,3,0,0,0,0,54
2019-08-09,CHW,2019,OAK,18318.0,L,0.0,7.0,8,4,1,0,0,0,55
2019-08-10,CHW,2019,OAK,27026.0,W,3.0,2.0,8,5,1,0,0,0,56
2019-08-11,CHW,2019,OAK,30951.0,L,0.0,2.0,8,6,1,0,0,0,57
2019-08-13,CHW,2019,HOU,19559.0,W,4.0,1.0,8,1,0,0,0,0,58
2019-08-14,CHW,2019,HOU,18899.0,W,13.0,9.0,8,2,0,0,0,0,59
2019-08-22,CHW,2019,TEX,18563.0,W,6.0,1.0,8,3,0,0,0,0,60
2019-08-23,CHW,2019,TEX,27016.0,W,8.0,3.0,8,4,1,0,0,0,61
2019-08-24,CHW,2019,TEX,26454.0,L,0.0,4.0,8,5,1,0,0,0,62
2019-08-25,CHW,2019,TEX,25553.0,W,2.0,0.0,8,6,1,0,0,0,63
2019-08-27,CHW,2019,MIN,12175.0,L,1.0,3.0,8,1,0,0,0,0,64
2019-08-28,CHW,2019,MIN,16802.0,L,2.0,8.0,8,2,0,0,0,0,65
2019-08-29,CHW,2019,MIN,15886.0,L,5.0,10.0,8,3,0,0,0,0,66
2019-09-06,CHW,2019,LAA,20026.0,L,4.0,5.0,9,4,1,0,0,1,67
2019-09-07,CHW,2019,LAA,25230.0,L,7.0,8.0,9,5,1,0,0,1,68
2019-09-08,CHW,2019,LAA,22681.0,W,5.0,1.0,9,6,1,0,0,1,69
2019-09-10,CHW,2019,KCR,15196.0,W,7.0,3.0,9,1,0,0,0,1,70
2019-09-11,CHW,2019,KCR,14385.0,L,6.0,8.0,9,2,0,0,0,1,71
2019-09-12,CHW,2019,KCR,13838.0,L,3.0,6.0,9,3,0,0,0,1,72
2019-09-24,CHW,2019,CLE,13940.0,L,0.0,11.0,9,1,0,0,1,1,73
2019-09-25,CHW,2019,CLE,15980.0,W,8.0,3.0,9,2,0,0,1,1,74
2019-09-26,CHW,2019,CLE,16273.0,W,8.0,0.0,9,3,0,0,1,1,75
2019-09-28,CHW,2019,DET,25552.0,L,3.0,4.0,9,5,1,0,0,1,76
2021-04-08,CHW,2021,KCR,8207.0,W,6.0,0.0,4,3,0,1,0,0,1
2021-04-11,CHW,2021,KCR,7695.0,L,3.0,4.0,4,6,1,0,0,0,2
2021-04-12,CHW,2021,CLE,7393.0,W-wo,4.0,3.0,4,0,0,0,1,0,3
2021-04-13,CHW,2021,CLE,7102.0,L,0.0,2.0,4,1,0,0,1,0,4
2021-04-14,CHW,2021,CLE,7148.0,W,8.0,0.0,4,2,0,0,1,0,5
2021-04-15,CHW,2021,CLE,7049.0,L,2.0,4.0,4,3,0,0,1,0,6
2021-04-23,CHW,2021,TEX,8969.0,W,9.0,7.0,4,4,1,0,0,0,7
2021-04-24,CHW,2021,TEX,8556.0,W-wo,2.0,1.0,4,5,1,0,0,0,8
2021-04-25,CHW,2021,TEX,9285.0,W,8.0,4.0,4,6,1,0,0,0,9
2021-04-27,CHW,2021,DET,9445.0,L,2.0,5.0,4,1,0,0,0,0,10
2021-04-29,CHW,2021,DET,7628.0,W,11.0,0.0,4,3,0,0,0,0,11
2021-04-30,CHW,2021,CLE,9405.0,L,3.0,5.0,4,4,1,0,1,0,12
2021-05-01,CHW,2021,CLE,9451.0,W,7.0,3.0,5,5,1,0,1,0,13
2021-05-02,CHW,2021,CLE,9471.0,L,0.0,5.0,5,6,1,0,1,0,14
2021-05-11,CHW,2021,MIN,7962.0,W,9.0,3.0,5,1,0,0,0,0,15
2021-05-12,CHW,2021,MIN,8393.0,W,13.0,8.0,5,2,0,0,0,0,16
2021-05-13,CHW,2021,MIN,8188.0,W,4.0,2.0,5,3,0,0,0,0,17
2021-05-14,CHW,2021,KCR,8574.0,L,2.0,6.0,5,4,1,0,0,0,18
2021-05-14,CHW,2021,KCR,9823.0,W,3.0,1.0,5,4,1,0,0,0,19
2021-05-15,CHW,2021,KCR,9886.0,L,1.0,5.0,5,5,1,0,0,0,20
2021-05-16,CHW,2021,KCR,9928.0,W-wo,4.0,3.0,5,6,1,0,0,0,21
2021-05-24,CHW,2021,STL,14629.0,W,5.0,1.0,5,0,0,0,0,0,22
2021-05-25,CHW,2021,STL,16380.0,W,8.0,3.0,5,1,0,0,0,0,23
2021-05-26,CHW,2021,STL,14791.0,L,0.0,4.0,5,2,0,0,0,0,24
2021-05-27,CHW,2021,BAL,9671.0,W,5.0,1.0,5,3,0,0,0,0,25
2021-05-29,CHW,2021,BAL,20029.0,W,3.0,1.0,5,5,1,0,0,0,26
2021-05-30,CHW,2021,BAL,21067.0,W,3.0,1.0,5,6,1,0,0,0,27
2021-06-03,CHW,2021,DET,12845.0,W,4.0,1.0,6,3,0,0,0,0,28
2021-06-04,CHW,2021,DET,21637.0,W-wo,9.0,8.0,6,4,1,0,0,0,29
2021-06-05,CHW,2021,DET,21719.0,L,3.0,4.0,6,5,1,0,0,0,30
2021-06-06,CHW,2021,DET,20068.0,W,3.0,0.0,6,6,1,0,0,0,31
2021-06-08,CHW,2021,TOR,12761.0,W,6.0,1.0,6,1,0,0,0,0,32
2021-06-09,CHW,2021,TOR,14438.0,L,2.0,6.0,6,2,0,0,0,0,33
2021-06-10,CHW,2021,TOR,16903.0,W,5.0,2.0,6,3,0,0,0,0,34
2021-06-14,CHW,2021,TBR,18024.0,L,2.0,5.0,6,0,0,0,0,0,35
2021-06-15,CHW,2021,TBR,19259.0,W,3.0,0.0,6,1,0,0,0,0,36
2021-06-16,CHW,2021,TBR,20098.0,W-wo,8.0,7.0,6,2,0,0,0,0,37
2021-06-25,CHW,2021,SEA,32189.0,L,3.0,9.0,6,4,1,0,0,0,38
2021-06-26,CHW,2021,SEA,30017.0,L,2.0,3.0,6,5,1,0,0,0,39
2021-06-27,CHW,2021,SEA,30017.0,W,7.0,5.0,6,6,1,0,0,0,40
2021-06-29,CHW,2021,MIN,17382.0,W,7.0,6.0,6,1,0,0,0,0,41
2021-06-30,CHW,2021,MIN,16803.0,W,13.0,3.0,6,2,0,0,0,0,42
